Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 17.446

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-22, 19:57:53, OK, 18%, 2.15, 1396, -37503, , 14.418, -37503, 18.0%, , , , , , , , , , , , 
2026-02-22, 19:58:53, OK, 17%, 2.24, 1369, -36719, , 14.409, -36719, 17.0%, , , , , , , , , , , , 
2026-02-22, 19:59:53, OK, 16%, 2.22, 1278, -36559, , 14.392, -36559, 16.0%, , , , , , , , , , , , 
2026-02-22, 20:00:53, OK, 16%, 2.16, 1246, -36895, , 14.357, -36895, 15.0%, , , , , , , , , , , , 
2026-02-22, 20:01:53, OK, 14%, 2.20, 1108, -37295, , 14.321, -37295, 14.0%, , , , , , , , , , , , 
2026-02-22, 20:02:53, OK, 13%, 2.20, 1030, -37087, , 14.279, -37087, 13.0%, , , , , , , , , , , , 
2026-02-22, 20:03:53, OK, 13%, 2.21, 1034, -36368, , 14.303, -36368, 13.0%, , , , , , , , , , , , 
2026-02-22, 20:04:53, OK, 12%, 2.24, 967, -37407, , 14.268, -37407, 12.0%, , , , , , , , , , , , 
2026-02-22, 20:05:53, OK, 11%, 2.21, 877, -37487, , 14.243, -37487, 11.0%, , , , , , , , , , , , 
2026-02-22, 20:06:53, OK, 10%, 2.23, 802, -37023, , 14.220, -37023, 10.0%, , , , , , , , , , , , 
2026-02-22, 20:07:53, OK, 9%, 2.24, 725, -36655, , 14.189, -36655, 9.0%, , , , , , , , , , , , 
2026-02-22, 20:08:53, OK, 8%, 2.16, 622, -41275, , 14.073, -41275, 8.0%, , , , , , , , , , , , 
