Unique ID, Manufacturer, Chemistry, Voltage (Volts)
2C14AS3GYFG3KCR220358, AS3GYFG3KC, , 16.361

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2026-02-21, 21:13:37, OK, 22%, 2.21, 1753, -38861, , 14.515, -38861, 21.0%, , , , , , , , , , , , 
2026-02-21, 21:14:37, OK, 20%, 2.05, 1476, -36655, , 14.544, -36655, 20.0%, , , , , , , , , , , , 
2026-02-21, 21:15:37, OK, 19%, 2.18, 1490, -36911, , 14.534, -36911, 19.0%, , , , , , , , , , , , 
2026-02-21, 21:16:37, OK, 19%, 2.19, 1495, -36671, , 14.522, -36671, 18.0%, , , , , , , , , , , , 
2026-02-21, 21:17:37, OK, 18%, 2.22, 1439, -35984, , 14.514, -35984, 18.0%, , , , , , , , , , , , 
2026-02-21, 21:18:37, OK, 17%, 2.23, 1366, -37007, , 14.494, -37007, 17.0%, , , , , , , , , , , , 
2026-02-21, 21:19:37, OK, 16%, 2.14, 1230, -37247, , 14.441, -37247, 16.0%, , , , , , , , , , , , 
2026-02-21, 21:20:37, OK, 15%, 2.22, 1198, -36416, , 14.465, -36416, 15.0%, , , , , , , , , , , , 
2026-02-21, 21:21:37, OK, 15%, 2.23, 1202, -36208, , 14.432, -36208, 14.0%, , , , , , , , , , , , 
2026-02-21, 21:22:37, OK, 14%, 2.04, 1026, -39661, , 14.390, -39661, 13.0%, , , , , , , , , , , , 
2026-02-21, 21:23:37, OK, 13%, 2.25, 1052, -36096, , 14.402, -36096, 13.0%, , , , , , , , , , , , 
2026-02-21, 21:24:37, OK, 12%, 2.22, 959, -36240, , 14.388, -36240, 12.0%, , , , , , , , , , , , 
2026-02-21, 21:25:37, OK, 11%, 2.21, 875, -36176, , 14.363, -36176, 11.0%, , , , , , , , , , , , 

