timestamp,temperature,humidity,lightPercent,pirDetected,Charge_percent,charge_rate,power_consumption_mW
2026-02-24 11:21:00,21.2,57.0,90.82,0,91.0,0.0,-36879.0
2026-02-24 11:22:00,21.2,58.0,90.96,0,90.0,-1.0,-37279.0
2026-02-24 11:23:00,21.2,58.0,91.01,0,89.0,-1.0,-38542.0
2026-02-24 11:24:00,21.2,58.0,89.99,0,88.0,-1.0,-42123.0
2026-02-24 11:25:00,21.2,58.0,90.23,0,87.0,-1.0,-42826.0
2026-02-24 11:26:00,21.1,59.0,90.87,0,86.0,-1.0,-41147.0
2026-02-24 11:27:00,21.2,59.0,90.48,0,85.0,-1.0,-39405.0
2026-02-24 11:28:00,21.1,60.0,90.6,0,85.0,0.0,-39741.0
2026-02-24 11:29:00,21.1,60.0,90.26,0,84.0,-1.0,-41004.0
2026-02-24 11:30:00,21.1,60.0,90.09,0,83.0,-1.0,-42778.0
2026-02-24 11:31:00,21.1,60.0,90.11,0,82.0,-1.0,-42219.0
2026-02-24 11:32:00,21.0,60.0,89.96,0,81.0,-1.0,-42554.0
2026-02-24 11:33:00,20.9,60.0,90.04,0,80.0,-1.0,-41179.0
2026-02-24 11:34:00,20.9,61.0,90.84,0,79.0,-1.0,-37391.0
2026-02-24 11:35:00,20.8,61.0,90.48,0,79.0,0.0,-37503.0
2026-02-24 11:36:00,20.8,61.0,90.35,0,77.0,-2.0,-54624.0
2026-02-24 11:37:00,20.8,61.0,90.92,0,77.0,0.0,-39805.0
2026-02-24 11:38:00,20.8,61.0,90.84,0,76.0,-1.0,-39133.0
2026-02-24 11:39:00,20.8,61.0,90.55,0,75.0,-1.0,-37391.0
2026-02-24 11:40:00,20.8,61.0,90.84,0,74.0,-1.0,-36895.0
2026-02-24 11:41:00,20.8,61.0,90.65,0,73.0,-1.0,-38718.0
2026-02-24 11:42:00,20.8,61.0,90.57,0,72.0,-1.0,-39245.0
2026-02-24 11:43:00,20.8,61.0,90.84,0,72.0,0.0,-39693.0
2026-02-24 11:44:00,20.8,61.0,91.21,0,71.0,-1.0,-40076.0
2026-02-24 11:45:00,20.8,61.0,90.45,0,70.0,-1.0,-41052.0
2026-02-24 11:46:00,20.8,61.0,90.5,0,69.0,-1.0,-37583.0
2026-02-24 11:47:00,20.8,60.0,90.94,0,68.0,-1.0,-37583.0
2026-02-24 11:48:00,20.8,60.0,90.57,0,67.0,-1.0,-38861.0
2026-02-24 11:49:00,20.8,60.0,91.26,0,66.0,-1.0,-40076.0
2026-02-24 11:50:00,20.8,60.0,91.23,0,66.0,0.0,-41627.0
2026-02-24 11:51:00,20.8,60.0,90.48,0,65.0,-1.0,-41004.0
2026-02-24 11:52:00,20.8,60.0,90.82,0,64.0,-1.0,-38606.0
2026-02-24 11:53:00,20.7,60.0,90.94,0,63.0,-1.0,-37742.0
2026-02-24 11:54:00,20.8,60.0,90.87,0,62.0,-1.0,-39421.0
2026-02-24 11:55:00,20.7,60.0,91.01,0,61.0,-1.0,-39869.0
2026-02-24 11:56:00,20.7,60.0,90.53,0,60.0,-1.0,-40780.0
2026-02-24 11:57:00,20.7,60.0,91.18,0,60.0,0.0,-41675.0
2026-02-24 11:58:00,20.7,60.0,91.21,0,59.0,-1.0,-39821.0
2026-02-24 11:59:00,20.7,60.0,90.55,0,57.99999999999999,-1.000000000000007,-39597.0
2026-02-24 12:00:00,20.7,59.0,90.5,0,56.99999999999999,-1.0,-40556.0
2026-02-24 12:01:00,20.7,60.0,90.94,0,56.00000000000001,-0.9999999999999858,-39277.0
2026-02-24 12:02:00,20.7,60.0,90.94,0,55.00000000000001,-1.0,-40332.0
2026-02-24 12:03:00,20.7,60.0,90.87,0,55.00000000000001,0.0,-40892.0
2026-02-24 12:04:00,20.7,60.0,91.16,0,54.0,-1.000000000000007,-40572.0
2026-02-24 12:05:00,20.8,60.0,91.21,0,53.0,-1.0,-39005.0
2026-02-24 12:06:00,20.8,60.0,90.94,0,52.0,-1.0,-40604.0
2026-02-24 12:07:00,20.8,59.0,91.01,0,51.0,-1.0,-40284.0
2026-02-24 12:08:00,20.8,59.0,90.77,0,50.0,-1.0,-41068.0
2026-02-24 12:09:00,20.8,59.0,91.01,0,49.0,-1.0,-42666.0
2026-02-24 12:10:00,20.7,59.0,90.77,0,49.0,0.0,-41995.0
2026-02-24 12:11:00,20.7,59.0,90.6,0,48.0,-1.0,-41755.0
2026-02-24 12:12:00,20.7,59.0,91.16,0,47.0,-1.0,-39549.0
2026-02-24 12:13:00,20.8,59.0,90.43,0,46.0,-1.0,-39325.0
2026-02-24 12:14:00,20.8,59.0,90.55,0,45.0,-1.0,-40764.0
2026-02-24 12:15:00,20.8,58.0,90.84,0,44.0,-1.0,-42602.0
2026-02-24 12:16:00,20.8,58.0,90.35,0,43.0,-1.0,-43322.0
2026-02-24 12:17:00,20.8,59.0,89.99,0,42.0,-1.0,-43338.0
2026-02-24 12:18:00,20.8,59.0,90.48,0,41.0,-1.0,-43753.0
2026-02-24 12:19:00,20.8,58.0,90.18,0,40.0,-1.0,-41195.0
2026-02-24 12:20:00,20.8,58.0,90.77,0,40.0,0.0,-41068.0
2026-02-24 12:21:00,20.8,58.0,90.82,0,38.0,-2.0,-42986.0
2026-02-24 12:22:00,20.8,58.0,90.6,0,37.0,-1.0,-42730.0
2026-02-24 12:23:00,20.8,58.0,90.16,0,36.0,-1.0,-42171.0
2026-02-24 12:24:00,20.8,58.0,89.55,0,36.0,0.0,-40828.0
2026-02-24 12:25:00,20.8,58.0,90.57,0,35.0,-1.0,-40268.0
2026-02-24 12:26:00,20.8,58.0,90.45,0,34.0,-1.0,-41115.0
2026-02-24 12:27:00,20.8,58.0,90.43,0,33.0,-1.0,-42282.0
2026-02-24 12:28:00,20.8,58.0,90.57,0,32.0,-1.0,-42778.0
2026-02-24 12:29:00,20.8,57.0,90.62,0,31.0,-1.0,-42922.0
2026-02-24 12:30:00,20.8,57.0,90.96,0,30.0,-1.0,-36128.0
2026-02-24 12:31:00,20.8,58.0,90.57,0,28.999999999999996,-1.0000000000000036,-35440.0
2026-02-24 12:32:00,20.8,58.0,90.62,0,28.999999999999996,0.0,-35472.0
2026-02-24 12:33:00,20.8,58.0,90.84,0,28.000000000000004,-0.9999999999999929,-35265.0
2026-02-24 12:34:00,20.8,58.0,90.5,0,27.0,-1.0000000000000036,-35345.0
2026-02-24 12:35:00,20.9,58.0,90.82,0,26.0,-1.0,-35265.0
2026-02-24 12:36:00,20.8,58.0,90.33,0,25.0,-1.0,-35217.0
2026-02-24 12:37:00,20.9,58.0,90.33,0,25.0,0.0,-35488.0
2026-02-24 12:38:00,20.9,57.0,90.55,0,24.0,-1.0,-35233.0
2026-02-24 12:39:00,20.9,57.0,90.55,0,23.0,-1.0,-35281.0
2026-02-24 12:40:00,20.9,57.0,90.96,0,22.0,-1.0,-35440.0
2026-02-24 12:41:00,20.9,57.0,90.48,0,21.0,-1.0,-35680.0
2026-02-24 12:42:00,20.9,57.0,90.57,0,21.0,0.0,-35408.0
2026-02-24 12:43:00,20.9,57.0,90.18,0,20.0,-1.0,-35233.0
2026-02-24 12:44:00,20.9,57.0,90.57,0,19.0,-1.0,-35361.0
2026-02-24 12:45:00,20.9,57.0,90.84,0,19.0,0.0,-35217.0
2026-02-24 12:46:00,20.9,57.0,91.11,0,18.0,-1.0,-35249.0
2026-02-24 12:47:00,20.9,57.0,90.45,0,17.0,-1.0,-35472.0
2026-02-24 12:48:00,21.0,57.0,90.04,0,16.0,-1.0,-35536.0
2026-02-24 12:49:00,21.0,57.0,90.13,0,15.0,-1.0,-35680.0
2026-02-24 12:50:00,21.0,57.0,90.11,0,14.000000000000002,-0.9999999999999982,-36240.0
2026-02-24 12:51:00,21.0,57.0,90.13,0,14.000000000000002,0.0,-35648.0
2026-02-24 12:52:00,21.0,57.0,90.57,0,13.0,-1.0000000000000018,-35840.0
2026-02-24 12:53:00,21.0,57.0,90.77,0,12.0,-1.0,-35728.0
2026-02-24 12:54:00,20.9,57.0,90.33,0,11.0,-1.0,-35904.0
2026-02-24 12:55:00,21.0,57.0,90.38,0,10.0,-1.0,-37167.0
2026-02-24 12:56:00,20.9,57.0,90.62,0,10.0,0.0,-35920.0
2026-02-24 12:57:00,20.9,57.0,90.55,0,9.0,-1.0,-36016.0
2026-02-24 12:58:00,20.9,57.0,90.48,0,8.0,-1.0,-36176.0
2026-02-24 12:59:00,20.9,57.0,90.23,0,8.0,0.0,-36240.0
2026-02-24 13:00:00,21.0,57.0,90.87,0,7.000000000000001,-0.9999999999999991,-36288.0
2026-02-24 13:01:00,21.0,57.0,91.31,0,6.0,-1.0000000000000009,-37071.0
2026-02-24 13:02:00,21.0,57.0,90.38,0,5.0,-1.0,-36272.0
2026-02-24 13:03:00,21.0,57.0,90.87,0,4.0,-1.0,-36448.0
2026-02-24 13:04:00,21.0,57.0,90.48,0,3.0,-1.0,-36448.0
2026-02-24 19:36:00,20.8,54.5,73.31,1,94.0,-0.5,-40148.5
2026-02-24 19:37:00,20.6,52.0,56.14,1,94.0,0.0,-43849.0
2026-02-24 19:38:00,20.5,52.0,55.02,1,92.0,-2.0,-39725.0
2026-02-24 19:39:00,20.5,51.0,55.58,0,92.0,0.0,-38094.0
2026-02-24 19:40:00,20.51764705882353,50.94117647058823,55.518235294117645,0,90.0,-0.05882352941176481,-38351.64705882353
2026-02-24 19:41:00,20.53529411764706,50.88235294117647,55.45647058823529,1,89.0,-0.11764705882352962,-38609.294117647056
2026-02-24 19:42:00,20.55294117647059,50.8235294117647,55.39470588235294,0,87.0,-0.17647058823529443,-38866.94117647059
2026-02-24 19:43:00,20.570588235294117,50.76470588235294,55.332941176470584,1,85.0,-0.23529411764705924,-39124.58823529412
2026-02-24 19:44:00,20.58823529411765,50.705882352941174,55.27117647058823,1,83.0,-0.29411764705882404,-39382.23529411765
2026-02-24 19:45:00,20.605882352941176,50.64705882352941,55.209411764705884,1,81.0,-0.35294117647058887,-39639.882352941175
2026-02-24 19:46:00,20.623529411764707,50.588235294117645,55.14764705882353,1,80.0,-0.41176470588235364,-39897.529411764706
2026-02-24 19:47:00,20.641176470588235,50.529411764705884,55.08588235294118,0,78.0,-0.4705882352941185,-40155.17647058824
2026-02-24 19:48:00,20.658823529411766,50.470588235294116,55.02411764705882,0,76.0,-0.5294117647058832,-40412.82352941176
2026-02-24 19:49:00,20.676470588235293,50.411764705882355,54.96235294117647,1,75.0,-0.5882352941176481,-40670.470588235294
2026-02-24 19:50:00,20.694117647058825,50.35294117647059,54.900588235294116,1,72.0,-0.6470588235294129,-40928.117647058825
2026-02-24 19:51:00,20.711764705882352,50.294117647058826,54.83882352941176,1,70.0,-0.7058823529411777,-41185.76470588235
2026-02-24 19:52:00,20.729411764705883,50.23529411764706,54.77705882352941,1,70.0,-0.7647058823529426,-41443.41176470588
2026-02-24 19:53:00,20.74705882352941,50.1764705882353,54.715294117647055,1,66.0,-0.8235294117647073,-41701.05882352941
2026-02-24 19:54:00,20.764705882352942,50.11764705882353,54.6535294117647,1,65.0,-0.8823529411764721,-41958.705882352944
2026-02-24 19:55:00,20.78235294117647,50.05882352941177,54.59176470588235,1,63.0,-0.941176470588237,-42216.35294117647
2026-02-24 19:56:00,20.8,50.0,54.53,0,61.0,-1.0000000000000018,-42474.0
2026-02-24 19:57:00,20.817647058823532,49.94117647058823,54.46823529411765,1,59.0,-1.0588235294117665,-42731.64705882353
2026-02-24 19:58:00,20.83529411764706,49.88235294117647,54.406470588235294,0,56.99999999999999,-1.1176470588235314,-42989.294117647056
2026-02-24 19:59:00,20.85294117647059,49.8235294117647,54.34470588235294,1,55.00000000000001,-1.1764705882352962,-43246.94117647059
2026-02-24 20:00:00,20.870588235294118,49.76470588235294,54.28294117647059,1,53.0,-1.235294117647061,-43504.58823529412
2026-02-24 20:01:00,20.88823529411765,49.705882352941174,54.22117647058823,1,52.0,-1.2941176470588258,-43762.23529411765
2026-02-24 20:02:00,20.905882352941177,49.64705882352941,54.15941176470588,1,49.0,-1.3529411764705905,-44019.882352941175
2026-02-24 20:03:00,20.923529411764708,49.588235294117645,54.097647058823526,1,48.0,-1.4117647058823555,-44277.529411764706
2026-02-24 20:04:00,20.941176470588236,49.529411764705884,54.03588235294117,1,47.0,-1.4705882352941202,-44535.17647058824
2026-02-24 20:05:00,20.958823529411767,49.470588235294116,53.97411764705882,0,44.0,-1.5294117647058851,-44792.82352941176
2026-02-24 20:06:00,20.976470588235294,49.411764705882355,53.912352941176465,1,42.0,-1.5882352941176499,-45050.470588235294
2026-02-24 20:07:00,20.994117647058825,49.35294117647059,53.85058823529411,0,40.0,-1.6470588235294146,-45308.117647058825
2026-02-24 20:08:00,21.011764705882353,49.294117647058826,53.788823529411765,1,39.0,-1.7058823529411795,-45565.76470588235
2026-02-24 20:09:00,21.029411764705884,49.23529411764706,53.72705882352941,1,36.0,-1.7647058823529442,-45823.41176470588
2026-02-24 20:10:00,21.04705882352941,49.1764705882353,53.66529411764706,0,34.0,-1.8235294117647092,-46081.05882352941
2026-02-24 20:11:00,21.064705882352943,49.11764705882353,53.603529411764704,1,32.0,-1.882352941176474,-46338.70588235294
2026-02-24 20:12:00,21.08235294117647,49.05882352941177,53.54176470588235,1,31.0,-1.9411764705882386,-46596.35294117647
2026-02-24 20:13:00,21.1,49.0,53.48,1,28.999999999999996,-2.0000000000000036,-46854.0
2026-02-24 20:14:00,21.1,49.0,55.24,1,28.000000000000004,-0.9999999999999929,-46822.0
2026-02-24 20:15:00,21.2,49.0,54.97,1,27.0,-1.0000000000000036,-48693.0
2026-02-24 20:16:00,21.2,49.0,54.68,1,26.0,-1.0,-48405.0
2026-02-24 20:17:00,21.2,49.0,56.07,0,25.0,-1.0,-50100.0
2026-02-24 20:18:00,21.3,49.0,54.6,0,25.0,0.0,-49380.0
2026-02-24 20:19:00,21.3,49.0,53.5,0,24.0,-1.0,-48581.0
2026-02-24 20:20:00,21.4,49.0,55.31,1,22.0,-2.0,-48053.0
2026-02-24 20:21:00,21.4,49.0,56.02,1,21.0,-1.0,-46503.0
2026-02-24 20:22:00,21.5,49.0,55.07,1,20.0,-1.0,-49300.0
2026-02-24 20:23:00,21.5,49.0,53.6,1,19.0,-1.0,-47718.0
2026-02-24 20:24:00,21.5,49.0,55.78,1,18.0,-1.0,-48101.0
2026-02-24 20:25:00,21.5,49.0,53.99,1,16.0,-2.0,-47174.0
2026-02-24 20:26:00,21.6,48.0,53.6,1,16.0,0.0,-47702.0
2026-02-24 20:27:00,21.6,48.0,55.29,1,14.000000000000002,-1.9999999999999982,-48597.0
2026-02-24 20:28:00,21.6,48.0,52.58,1,13.0,-1.0000000000000018,-47750.0
2026-02-24 20:29:00,21.7,48.0,68.69,1,12.0,-1.0,-49268.0
2026-02-24 20:30:00,21.7,48.0,64.79,1,11.0,-1.0,-56286.0
2026-02-24 20:31:00,21.7,48.0,52.97,1,10.0,-1.0,-52050.0
2026-02-25 21:08:00,22.35,45.5,62.36,0,100.0,-0.5,-43889.0
2026-02-25 21:09:00,23.0,43.0,71.75,0,100.0,0.0,-35728.0
2026-02-25 21:10:00,22.6,42.0,73.65,0,99.0,-1.0,-43194.0
2026-02-25 21:11:00,21.8,41.0,73.02,0,98.0,-1.0,-44872.0
2026-02-25 21:12:00,20.9,41.0,73.04,0,97.0,-1.0,-37295.0
2026-02-25 21:13:00,20.0,41.0,72.67,0,96.0,-1.0,-35137.0
2026-02-25 21:14:00,19.4,41.0,73.26,0,96.0,0.0,-36783.0
2026-02-25 21:15:00,19.2,43.0,72.63,0,95.0,-1.0,-35952.0
2026-02-25 21:16:00,19.0,44.0,72.75,0,94.0,-1.0,-36096.0
2026-02-25 21:17:00,19.0,44.0,73.43,0,93.0,-1.0,-37423.0
2026-02-25 21:18:00,18.9,44.0,73.28,0,92.0,-1.0,-35856.0
2026-02-25 21:19:00,19.0,45.0,73.24,0,91.0,-1.0,-35904.0
2026-02-25 21:20:00,19.0,45.0,72.36,0,91.0,0.0,-36320.0
2026-02-25 21:21:00,19.0,45.0,72.09,0,89.0,-2.0,-35776.0
2026-02-25 21:22:00,19.2,45.0,72.26,0,88.0,-1.0,-36000.0
2026-02-25 21:23:00,19.3,45.0,73.14,0,88.0,0.0,-36192.0
2026-02-25 21:24:00,19.3,45.0,72.48,0,87.0,-1.0,-40124.0
2026-02-25 21:25:00,19.4,45.0,73.14,0,86.0,-1.0,-47670.0
2026-02-25 21:26:00,19.4,45.0,72.41,0,85.0,-1.0,-44968.0
2026-02-25 21:27:00,19.5,45.0,72.48,0,85.0,0.0,-36416.0
2026-02-25 21:28:00,19.5,45.0,73.14,0,83.0,-2.0,-36272.0
2026-02-25 21:29:00,19.6,45.0,73.04,0,82.0,-1.0,-36352.0
2026-02-25 21:30:00,19.6,45.0,73.26,0,81.0,-1.0,-36767.0
2026-02-25 21:31:00,19.7,45.0,73.19,0,80.0,-1.0,-36240.0
2026-02-25 21:32:00,19.8,44.0,72.5,0,80.0,0.0,-36591.0
2026-02-25 21:33:00,19.9,44.0,72.26,0,79.0,-1.0,-36735.0
2026-02-25 21:34:00,20.0,44.0,73.28,0,78.0,-1.0,-36575.0
2026-02-25 21:35:00,20.0,44.0,72.58,0,77.0,-1.0,-39421.0
2026-02-25 21:36:00,20.0,44.0,73.21,0,76.0,-1.0,-36815.0
2026-02-25 21:37:00,20.1,44.0,72.31,0,75.0,-1.0,-37007.0
2026-02-25 21:38:00,20.1,44.0,72.33,0,74.0,-1.0,-36687.0
2026-02-25 21:39:00,20.1,44.0,72.41,0,73.0,-1.0,-36959.0
2026-02-25 21:40:00,20.2,44.0,72.99,0,72.0,-1.0,-46679.0
2026-02-25 21:41:00,20.2,44.0,73.04,0,72.0,0.0,-44696.0
2026-02-25 21:42:00,20.2,44.0,73.26,0,71.0,-1.0,-37359.0
2026-02-25 21:43:00,20.2,44.0,73.04,0,70.0,-1.0,-37535.0
2026-02-25 21:44:00,20.3,44.0,72.43,0,69.0,-1.0,-37311.0
2026-02-25 21:45:00,20.3,44.0,72.16,0,68.0,-1.0,-38078.0
2026-02-25 21:46:00,20.4,44.0,72.36,0,67.0,-1.0,-37551.0
2026-02-25 21:47:00,20.4,44.0,73.16,0,66.0,-1.0,-37966.0
2026-02-25 21:48:00,20.5,44.0,73.14,0,65.0,-1.0,-37806.0
2026-02-25 21:49:00,20.5,43.0,73.04,0,64.0,-1.0,-38030.0
2026-02-25 21:50:00,20.6,43.0,72.89,0,63.0,-1.0,-38222.0
2026-02-25 21:51:00,20.6,43.0,72.84,0,62.0,-1.0,-37998.0
2026-02-25 21:52:00,20.7,43.0,73.24,0,61.0,-1.0,-37647.0
2026-02-25 21:53:00,20.8,43.0,73.24,0,60.0,-1.0,-37902.0
2026-02-25 21:54:00,20.8,43.0,73.24,0,60.0,0.0,-42139.0
2026-02-25 21:55:00,20.9,43.0,72.5,0,59.0,-1.0,-50243.0
2026-02-25 21:56:00,21.0,42.0,72.36,0,57.99999999999999,-1.000000000000007,-45927.0
2026-02-25 21:57:00,21.0,42.0,73.21,0,56.99999999999999,-1.0,-38302.0
2026-02-25 21:58:00,21.0,42.0,72.65,0,56.00000000000001,-0.9999999999999858,-38078.0
2026-02-25 21:59:00,21.1,42.0,72.67,0,55.00000000000001,-1.0,-39629.0
2026-02-25 22:00:00,21.1,42.0,72.99,0,54.0,-1.000000000000007,-38989.0
2026-02-25 22:01:00,21.2,42.0,72.48,0,53.0,-1.0,-39277.0
2026-02-25 22:02:00,21.2,42.0,73.02,0,52.0,-1.0,-38989.0
2026-02-25 22:03:00,21.3,42.0,72.36,0,51.0,-1.0,-38654.0
2026-02-25 22:04:00,21.3,42.0,72.84,0,50.0,-1.0,-38718.0
2026-02-25 22:05:00,21.4,42.0,72.92,0,50.0,0.0,-44089.0
2026-02-25 22:06:00,21.5,42.0,72.21,0,48.0,-2.0,-38670.0
2026-02-25 22:07:00,21.6,42.0,72.55,0,48.0,0.0,-40140.0
2026-02-25 22:08:00,21.6,41.0,72.89,0,46.0,-2.0,-39501.0
2026-02-25 22:09:00,21.6,41.0,73.24,0,45.0,-1.0,-43945.0
2026-02-25 22:10:00,21.6,41.0,72.26,0,45.0,0.0,-49508.0
2026-02-25 22:11:00,21.6,41.0,72.21,0,44.0,-1.0,-43929.0
2026-02-25 22:12:00,21.6,41.0,72.77,0,43.0,-1.0,-39773.0
2026-02-25 22:13:00,21.6,41.0,72.84,0,42.0,-1.0,-39325.0
2026-02-25 22:14:00,21.7,41.0,72.6,0,41.0,-1.0,-39469.0
2026-02-25 22:15:00,21.7,41.0,72.5,0,40.0,-1.0,-40572.0
2026-02-25 22:16:00,21.8,41.0,72.36,0,39.0,-1.0,-40860.0
2026-02-25 22:17:00,21.8,41.0,72.48,0,38.0,-1.0,-43146.0
2026-02-25 22:18:00,21.9,41.0,72.84,0,37.0,-1.0,-40124.0
2026-02-25 22:19:00,21.9,41.0,73.24,0,36.0,-1.0,-39773.0
2026-02-25 22:20:00,21.9,41.0,73.06,0,35.0,-1.0,-39501.0
2026-02-25 22:21:00,22.0,41.0,72.41,0,34.0,-1.0,-41211.0
2026-02-25 22:22:00,22.1,41.0,73.06,0,33.0,-1.0,-58588.0
2026-02-25 22:23:00,22.1,41.0,73.24,0,32.0,-1.0,-48277.0
2026-02-25 22:24:00,22.2,41.0,73.43,0,31.0,-1.0,-49748.0
2026-02-25 22:25:00,22.3,41.0,72.97,0,30.0,-1.0,-36783.0
2026-02-25 22:26:00,22.3,41.0,72.53,0,28.999999999999996,-1.0000000000000036,-34593.0
2026-02-25 22:27:00,22.3,41.0,73.14,0,28.000000000000004,-0.9999999999999929,-34561.0
2026-02-25 22:28:00,22.3,41.0,76.07,0,28.000000000000004,0.0,-34369.0
2026-02-25 22:29:00,22.4,41.0,74.7,0,27.0,-1.0000000000000036,-37039.0
2026-02-25 22:30:00,22.4,41.0,74.04,0,26.0,-1.0,-35984.0
2026-02-25 22:31:00,22.4,41.0,74.21,0,25.0,-1.0,-36032.0
2026-02-25 22:32:00,22.4,41.0,74.19,0,25.0,0.0,-36224.0
2026-02-25 22:33:00,22.5,41.0,73.97,0,24.0,-1.0,-37822.0
2026-02-25 22:34:00,22.5,41.0,73.68,0,22.0,-2.0,-37311.0
2026-02-25 22:35:00,22.5,41.0,74.43,0,22.0,0.0,-41739.0
2026-02-25 22:36:00,22.6,41.0,74.8,0,21.0,-1.0,-37822.0
2026-02-25 22:37:00,22.6,41.0,76.56,0,20.0,-1.0,-36416.0
2026-02-25 22:38:00,22.6,41.0,74.77,0,19.0,-1.0,-35377.0
2026-02-25 22:39:00,22.6,40.0,74.75,0,18.0,-1.0,-36671.0
2026-02-25 22:40:00,22.5,40.0,73.82,0,17.0,-1.0,-35281.0
2026-02-25 22:41:00,22.5,40.0,74.07,0,16.0,-1.0,-35265.0
2026-02-25 22:42:00,22.5,41.0,74.41,0,16.0,0.0,-35760.0
2026-02-25 22:43:00,22.5,41.0,74.07,0,15.0,-1.0,-35504.0
2026-02-25 22:44:00,22.5,41.0,74.38,0,14.000000000000002,-0.9999999999999982,-35776.0
2026-02-25 22:45:00,22.5,41.0,73.7,0,14.000000000000002,0.0,-39197.0
2026-02-25 22:46:00,22.6,41.0,74.36,0,12.0,-2.0000000000000018,-37663.0
2026-02-25 22:47:00,22.6,41.0,73.82,0,11.0,-1.0,-36128.0
2026-02-25 22:48:00,22.6,41.0,73.92,0,11.0,0.0,-36304.0
2026-02-25 22:49:00,22.7,40.0,73.75,0,10.0,-1.0,-35856.0
2026-02-25 22:50:00,22.7,40.0,74.53,0,9.0,-1.0,-35792.0
2026-02-25 22:51:00,22.7,41.0,74.16,0,8.0,-1.0,-36144.0
2026-02-25 22:52:00,22.8,41.0,74.14,0,7.000000000000001,-0.9999999999999991,-36128.0
2026-02-25 22:53:00,22.8,41.0,74.46,1,7.000000000000001,0.0,-36719.0
2026-02-26 16:30:00,23.950000000000003,40.5,70.72,1,99.0,0.0,-39612.5
2026-02-26 16:31:00,25.1,40.0,66.98,1,99.0,0.0,-42506.0
2026-02-26 16:32:00,25.3,39.0,63.54,0,98.0,-1.0,-32595.0
2026-02-26 16:33:00,25.5,39.0,63.39,1,97.0,-1.0,-39389.0
2026-02-26 16:34:00,25.5,38.0,64.2,1,96.0,-1.0,-40236.0
2026-02-26 16:35:00,25.5,38.0,64.05,0,96.0,0.0,-38574.0
2026-02-26 16:36:00,25.5,37.0,63.52,1,95.0,-1.0,-48165.0
2026-02-26 16:37:00,25.3,37.0,65.08,1,94.0,-1.0,-38398.0
2026-02-26 16:38:00,25.1,37.0,65.37,1,93.0,-1.0,-41819.0
2026-02-26 16:39:00,25.0,38.0,65.45,1,93.0,0.0,-40796.0
2026-02-26 16:40:00,24.8,38.0,65.32,1,91.0,-2.0,-38893.0
2026-02-26 16:41:00,24.7,38.0,67.5,1,90.0,-1.0,-44201.0
2026-02-26 16:42:00,24.7,38.0,66.01,1,90.0,0.0,-38973.0
2026-02-26 16:43:00,24.6,38.0,65.47,1,89.0,-1.0,-38893.0
2026-02-26 16:44:00,24.6,38.0,66.15,0,88.0,-1.0,-37247.0
2026-02-26 16:45:00,24.6,38.0,65.47,0,87.0,-1.0,-40060.0
2026-02-26 16:46:00,24.6,38.0,67.37,1,86.0,-1.0,-47542.0
2026-02-26 16:47:00,24.6,38.0,67.37,1,85.0,-1.0,-41547.0
2026-02-26 16:48:00,24.6,38.0,66.01,1,84.0,-1.0,-41963.0
2026-02-26 16:49:00,24.5,38.0,66.42,1,83.0,-1.0,-40028.0
2026-02-26 16:50:00,24.4,38.0,66.4,1,82.0,-1.0,-41052.0
2026-02-26 16:51:00,24.4,38.0,66.52,1,81.0,-1.0,-55375.0
2026-02-26 16:52:00,24.3,38.0,67.01,1,80.0,-1.0,-40700.0
2026-02-26 16:53:00,24.3,38.0,66.23,0,80.0,0.0,-39645.0
2026-02-26 16:54:00,24.2,38.0,66.42,1,79.0,-1.0,-38030.0
2026-02-26 16:55:00,24.2,38.0,65.08,1,78.0,-1.0,-38334.0
2026-02-26 16:56:00,24.2,39.0,65.2,1,77.0,-1.0,-45656.0
2026-02-26 16:57:00,24.1,39.0,67.45,1,76.0,-1.0,-42746.0
2026-02-26 16:58:00,24.1,39.0,67.86,0,75.0,-1.0,-38046.0
2026-02-26 16:59:00,24.1,39.0,67.72,0,74.0,-1.0,-73327.0
2026-02-26 17:00:00,24.1,39.0,68.16,1,72.0,-2.0,-40412.0
2026-02-26 17:01:00,24.0,39.0,69.23,0,71.0,-1.0,-45016.0
2026-02-26 17:02:00,23.9,39.0,68.64,0,70.0,-1.0,-40284.0
2026-02-26 17:03:00,23.9,39.0,69.33,0,69.0,-1.0,-37503.0
2026-02-26 17:04:00,23.8,39.0,68.74,1,68.0,-1.0,-42330.0
2026-02-26 17:05:00,23.7,39.0,68.64,1,68.0,0.0,-37439.0
2026-02-26 17:06:00,23.7,39.0,68.99,1,67.0,-1.0,-46934.0
2026-02-26 17:07:00,23.7,39.0,71.01,0,66.0,-1.0,-42298.0
2026-02-26 17:08:00,23.8,39.0,68.6,1,65.0,-1.0,-38366.0
2026-02-26 17:09:00,24.0,39.0,69.33,1,64.0,-1.0,-40812.0
2026-02-26 17:10:00,24.2,39.0,68.62,0,63.0,-1.0,-39085.0
2026-02-26 17:11:00,24.4,39.0,69.23,1,62.0,-1.0,-39901.0
2026-02-26 17:12:00,24.5,39.0,68.74,0,61.0,-1.0,-40796.0
2026-02-26 17:13:00,24.5,38.0,69.43,1,60.0,-1.0,-39901.0
2026-02-26 17:14:00,24.5,38.0,69.08,0,59.0,-1.0,-50403.0
2026-02-26 17:15:00,24.6,38.0,68.74,1,57.99999999999999,-1.000000000000007,-54192.0
